ID,DtEmissão,DtVencimento,VlOriginal,Desconto,Prestador,Motivo,VlPago,DtPagamento,Saldo,Quitado,Observ,BancoSaida,NFSolicitada
6531,2025-02-06 00:00:00,2025-02-20 00:00:00,4095,0,63,Serviços tomados,4095,2025-02-17 00:00:00,0,S,,BS2,S
6532,2025-02-06 00:00:00,2025-02-20 00:00:00,2080,0,63,Serviços tomados,2080,2025-02-17 00:00:00,0,S,,BS2,S
6533,2025-02-06 00:00:00,2025-02-20 00:00:00,3900,0,64,Serviços tomados,3900,2025-02-18 00:00:00,0,S,,CONTABILIZEI,S
6534,2025-02-06 00:00:00,2025-02-20 00:00:00,12320,0,68,Serviços tomados,12320,2025-02-19 00:00:00,0,S,96 hrs Sérgio e 80 hrs Elizangela,BS2,S
6535,2025-02-06 00:00:00,2025-02-20 00:00:00,875,0,68,Serviços tomados,875,2025-02-19 00:00:00,0,S,,BS2,S
6536,2025-02-06 00:00:00,2025-02-20 00:00:00,8840,0,71,Serviços tomados,8840,2025-02-18 00:00:00,0,S,96 hrs AmPm 40 hrs Green,BS2,S
6537,2025-02-06 00:00:00,2025-02-20 00:00:00,3575,0,73,Serviços tomados,3575,2025-02-18 00:00:00,0,S,Personalização Alcada de aprovação Extra,CONTABILIZEI,S
6538,2025-02-06 00:00:00,2025-02-20 00:00:00,10560,0,78,Serviços tomados,10560,2025-02-18 00:00:00,0,S,"teste 100,00 para conta nova",BS2,S
6539,2025-02-06 00:00:00,2025-02-20 00:00:00,10920,0,50081,Serviços tomados,10920,2025-02-17 00:00:00,0,S,,BS2,S
6540,2025-02-06 00:00:00,2025-02-20 00:00:00,7200,0,60080,Serviços tomados,7200,2025-02-17 00:00:00,0,S,"56 hrs ref. a dez/24 apont. Fora do prazo, pago e não recebido pela MAISROI360 6.440,00",BS2,S
6541,2025-02-06 00:00:00,2025-02-20 00:00:00,3808,3000,60081,Serviços tomados,808,2025-02-17 00:00:00,0,S,"3.000,00 será cobrado da WorkNow",BS2,S
6542,2025-02-06 00:00:00,2025-02-20 00:00:00,10500,10500,60081,Serviços tomados,,,0,S,Vai faturar direto da Worknow,,S
6543,2025-02-06 00:00:00,2025-02-20 00:00:00,17000,0,60084,Serviços tomados,17000,2025-02-17 00:00:00,0,S,,CONTABILIZEI,S
6544,2025-02-06 00:00:00,2025-02-20 00:00:00,2600,0,60086,Serviços tomados,2600,2025-02-18 00:00:00,0,S,,BS2,S
6545,2025-02-06 00:00:00,2025-02-20 00:00:00,455,0,60086,Serviços tomados,455,2025-02-18 00:00:00,0,S,,BS2,S
6546,2025-02-06 00:00:00,2025-02-20 00:00:00,16899,0,70088,Serviços tomados,16899,2025-02-17 00:00:00,0,S,"16000,00 Vl mês combinado+799,00 desp.viagem",CONTABILIZEI,S
6548,2025-02-07 00:00:00,2025-02-20 00:00:00,560,0,43,Serviços tomados,560,2025-02-14 00:00:00,0,S,,BS2,S
6549,2025-02-07 00:00:00,2025-02-20 00:00:00,10500,10500,43,Serviços tomados,,,0,S,Desconto devido a adiantamentos,BS2,S
6550,2025-02-07 00:00:00,2025-02-20 00:00:00,8290,770,43,Adiantamento Prestador,7520,2025-02-24 00:00:00,0,S,"1820,00 pgto serv.prest. até 07/02/25 desc. Saldo negativo de jan25 de 770,00 + 1120,00 em 11/02 e 1680,00 14/02 (Tudo Pg até 14/02)/ 2900,00 em 24/02 tudo pago até 28/02",BS2,S
6551,2025-02-11 00:00:00,2025-02-11 00:00:00,2800,0,43,Adiantamento Prestador,2800,2025-02-14 00:00:00,0,S,Pago serv.prestados até 14/02,BS2,S
6552,2025-02-13 00:00:00,2025-02-20 00:00:00,2860,0,45,Serviços tomados,2860,2025-02-18 00:00:00,0,S,Desenv.Relatório qualidade 2/2,BS2,S
6553,2025-02-13 00:00:00,2025-02-20 00:00:00,10400,0,45,Serviços tomados,10400,2025-02-19 00:00:00,0,S,,BS2,S
6554,2025-02-13 00:00:00,2025-02-20 00:00:00,10920,0,51,Serviços tomados,10920,2025-02-17 00:00:00,0,S,,,
6555,2025-02-13 00:00:00,2025-02-20 00:00:00,1657.5,0,66,Serviços tomados,1657.5,2025-02-17 00:00:00,0,S,,BS2,S
6557,2025-03-06 00:00:00,2025-03-20 00:00:00,11200,8400,40,Serviços tomados,2800,2025-03-06 00:00:00,0,S,"Sande faturou 8400,00 direto contra o cliente + 2800 direto CSO",,S
6558,2025-03-06 00:00:00,2025-03-20 00:00:00,7280,5600,40,Serviços tomados,1680,2025-03-17 00:00:00,0,S,"Sande receberá 5600,00 da CSO no lugar da P40 abatendo o que se tem a pagar para ele em relação a TOTVS (Jean)",BS2,S
6559,2025-03-06 00:00:00,2025-03-20 00:00:00,9600,0,28,Serviços tomados,9600,2025-03-18 00:00:00,0,S,Pagto 2/2 dia 18/03 pix agendado,BS2,S
6560,2025-03-06 00:00:00,2025-03-20 00:00:00,12420,0,32,Serviços tomados,12420,2025-03-07 00:00:00,0,S,"pagto de 10420,00 em 18/03",BS2,S
6561,2025-03-06 00:00:00,2025-03-20 00:00:00,1040,0,39,Serviços tomados,1040,2025-02-21 00:00:00,0,S,Inseridas em nome José Mauricio,BS2,S
6563,2025-03-06 00:00:00,2025-03-20 00:00:00,1800,0,43,Serviços tomados,1800,2025-03-06 00:00:00,0,S,"Pagando 24 hrs e recebendo 98,51 hrs antecipada",BS2,S
6564,2025-03-06 00:00:00,2025-03-20 00:00:00,6160,0,43,Serviços tomados,6160,2025-03-06 00:00:00,0,S,,BS2,S
6565,2025-03-06 00:00:00,2025-03-20 00:00:00,280,0,43,Serviços tomados,280,2025-03-06 00:00:00,0,S,,BS2,S
6566,2025-03-06 00:00:00,2025-03-20 00:00:00,280,0,44,Serviços tomados,280,2025-03-17 00:00:00,0,S,Dúvidas contábeis e fiscal com Angélica a pedido do Marcelo,CONTABILIZEI,S
6567,2025-03-06 00:00:00,2025-03-20 00:00:00,325,0,44,Serviços tomados,325,2025-03-17 00:00:00,0,S,,CONTABILIZEI,S
6568,2025-03-06 00:00:00,2025-03-20 00:00:00,2485,0,48,Serviços tomados,2485,2025-03-17 00:00:00,0,S,,CONTABILIZEI,S
6569,2025-03-06 00:00:00,2025-03-20 00:00:00,2800,0,55,Serviços tomados,2800,2025-03-18 00:00:00,0,S,,BS2,S
6570,2025-03-07 00:00:00,2025-03-20 00:00:00,4690,0,70090,Serviços tomados,4690,2025-03-19 00:00:00,0,S,,CONTABILIZEI,S
6571,2025-03-07 00:00:00,2025-03-20 00:00:00,10400,0,45,Serviços tomados,10400,2025-03-17 00:00:00,0,S,,BS2,S
6572,2025-03-07 00:00:00,2025-03-20 00:00:00,9880,0,51,Serviços tomados,9880,2025-03-17 00:00:00,0,S,,BS2,S
6573,2025-03-07 00:00:00,2025-03-20 00:00:00,26260,0,56,Serviços tomados,26260,2025-03-20 00:00:00,0,S,"6.260,00 pg em 17/03 + 7500,00 pagos 18/3 + 5K pg dia 19/03+7.500 em 20/03",BS2,S
6576,2025-03-07 00:00:00,2025-03-20 00:00:00,9360,0,63,Serviços tomados,9360,2025-03-17 00:00:00,0,S,,BS2,S
6577,2025-03-07 00:00:00,2025-03-20 00:00:00,1690,0,64,Serviços tomados,1690,2025-03-18 00:00:00,0,S,,CONTABILIZEI,S
6578,2025-03-07 00:00:00,2025-03-20 00:00:00,2990,0,66,Serviços tomados,2990,2025-03-17 00:00:00,0,S,,BS2,S
6579,2025-03-07 00:00:00,2025-03-20 00:00:00,617.5,0,66,Serviços tomados,617.5,2025-03-17 00:00:00,0,S,meia agenda confirmar,BS2,S
6580,2025-03-07 00:00:00,2025-03-20 00:00:00,1281,0,68,Serviços tomados,1281,2025-03-20 00:00:00,0,S,,BS2,S
6581,2025-03-07 00:00:00,2025-03-20 00:00:00,1470,0,68,Serviços tomados,1470,2025-03-20 00:00:00,0,S,"Dias 5, 6 pedido pela Fernanda Triangulo Mineiro",BS2,S
6582,2025-03-07 00:00:00,2025-03-20 00:00:00,10080,0,68,Serviços tomados,10080,2025-03-20 00:00:00,0,S,MAS faturado separado Elizangela,BS2,S
6584,2025-03-07 00:00:00,2025-03-20 00:00:00,1300,0,73,Serviços tomados,1300,2025-03-18 00:00:00,0,S,TOTVS PAULISTA CURINGA,CONTABILIZEI,S
6585,2025-03-07 00:00:00,2025-03-20 00:00:00,422.5,0,73,Serviços tomados,422.5,2025-03-18 00:00:00,0,S,,CONTABILIZEI,S
6586,2025-03-07 00:00:00,2025-03-20 00:00:00,1920,0,78,Serviços tomados,1920,2025-03-19 00:00:00,0,S,,BS2,S
6587,2025-03-07 00:00:00,2025-03-20 00:00:00,1560,0,50080,Serviços tomados,1560,2025-03-17 00:00:00,0,S,Para TOTVS Paulista SP - faturado separado,BS2,S
6588,2025-03-07 00:00:00,2025-03-20 00:00:00,910,0,50081,Serviços tomados,910,2025-03-18 00:00:00,0,S,10 hrs dia 01/02 para Rodrigo Mason Triangulo,BS2,S
6589,2025-03-07 00:00:00,2025-03-20 00:00:00,5850,0,50081,Serviços tomados,5850,2025-03-18 00:00:00,0,S,,BS2,S
6590,2025-03-07 00:00:00,2025-03-20 00:00:00,4800,0,60080,Serviços tomados,4800,2025-03-19 00:00:00,0,S,,BS2,S
6591,2025-03-07 00:00:00,2025-03-20 00:00:00,10500,0,60081,Serviços tomados,10500,2025-03-21 00:00:00,0,S,Pago pela Worknow,BS2,S
6592,2025-03-07 00:00:00,2025-03-20 00:00:00,3672,3000,60081,Serviços tomados,672,2025-03-18 00:00:00,0,S,Serv.Prestados por Everson RH RM / 3k pago pela Worknow,BS2,S
6593,2025-03-07 00:00:00,2025-03-20 00:00:00,17000,0,60084,Serviços tomados,17000,2025-03-17 00:00:00,0,S,,CONTABILIZEI,S
6594,2025-03-07 00:00:00,2025-03-20 00:00:00,4160,0,60086,Serviços tomados,4160,2025-03-17 00:00:00,0,S,,BS2,S
6595,2025-03-07 00:00:00,2025-03-20 00:00:00,2860,0,60088,Serviços tomados,2860,2025-03-17 00:00:00,0,S,,BS2,S
6596,2025-03-07 00:00:00,2025-03-20 00:00:00,16609.1,0,70088,Serviços tomados,16609.1,2025-03-17 00:00:00,0,S,,CONTABILIZEI,S
6597,2025-03-07 00:00:00,2025-03-20 00:00:00,10400,0,70089,Serviços tomados,10400,2025-03-17 00:00:00,0,S,,,S
6598,2025-03-10 00:00:00,2025-04-18 00:00:00,7200,6300,43,Serviços tomados,6300,2025-03-24 00:00:00,900,S,"Adiantamentos de 1500,00 + 3.000,00 em 17/02 quitado até 21/03/25+1800,00 em 24/03 quitado até 28/03",BS2,S
6599,2025-03-07 00:00:00,2025-03-20 00:00:00,1300,0,73,Serviços tomados,1300,2025-03-19 00:00:00,0,S,Pgto TBC Curinga Pneus,CONTABILIZEI,S
6601,2025-03-25 00:00:00,2025-03-25 00:00:00,7000,0,40,Adiantamento Prestador,7000,2025-03-10 00:00:00,0,S,4k adiantado em 10/03 e 3k em25/0325,BS2,S
6602,2025-03-24 00:00:00,2025-03-31 00:00:00,880.44,0,70091,Combustível,880.44,2025-04-01 00:00:00,0,S,,BS2,S
6603,2025-03-25 00:00:00,2025-04-01 00:00:00,1431.77,0,70091,Combustível,1431.77,2025-04-01 00:00:00,0,S,,BS2,N
6604,2025-04-02 00:00:00,2025-04-20 00:00:00,2312.21,0,70091,Combustível,2312.21,2025-04-01 00:00:00,0,S,Ref. despesas com atendimentos,BS2,N
6605,2025-04-04 00:00:00,2025-05-20 00:00:00,2500,0,43,Adiantamento Prestador,2500,2025-04-30 00:00:00,0,S,"1500,00 em 04/04/25 / 1.000,00 em 30/04/25",CONTABILIZEI,S
6606,2025-04-07 00:00:00,2025-04-20 00:00:00,1707.16,0,70091,Combustível,1707.16,2025-04-10 00:00:00,0,S,,BS2,S
6607,2025-04-08 00:00:00,2025-04-08 00:00:00,2000,0,50081,Adiantamento Prestador,2000,2025-04-08 00:00:00,0,S,,BS2,S
6608,2025-04-09 00:00:00,2025-04-18 00:00:00,2668.8,0,32,Serviços tomados,2668.8,2025-04-15 00:00:00,0,S,,BS2,S
6609,2025-04-09 00:00:00,2025-04-18 00:00:00,300,0,32,Serviços tomados,300,2025-04-15 00:00:00,0,S,,BS2,S
6610,2025-04-09 00:00:00,2025-04-18 00:00:00,5880,0,40,Serviços tomados,5880,2025-04-15 00:00:00,0,S,,,S
6611,2025-04-09 00:00:00,2025-04-18 00:00:00,70,0,40,Serviços tomados,70,2025-04-15 00:00:00,0,S,,,S
6612,2025-04-09 00:00:00,2025-04-18 00:00:00,3920,1960,40,Serviços tomados,1960,2025-04-15 00:00:00,0,S,Recebeu pela CSO,,S
6614,2025-04-09 00:00:00,2025-04-18 00:00:00,1920,0,40,Serviços tomados,1920,2025-04-15 00:00:00,0,S,,,S
6615,2025-04-09 00:00:00,2025-04-18 00:00:00,910,0,44,Serviços tomados,910,2025-04-15 00:00:00,0,S,,CONTABILIZEI,S
6616,2025-04-09 00:00:00,2025-04-18 00:00:00,8320,0,45,Serviços tomados,8320,2025-04-16 00:00:00,0,S,,BS2,S
6617,2025-04-09 00:00:00,2025-04-18 00:00:00,360.5,0,48,Serviços tomados,360.5,2025-04-16 00:00:00,0,S,,CONTABILIZEI,S
6618,2025-04-09 00:00:00,2025-04-18 00:00:00,10360,0,51,Serviços tomados,10360,2025-04-17 00:00:00,0,S,,BS2,S
6619,2025-04-09 00:00:00,2025-04-18 00:00:00,11200,0,55,Serviços tomados,11200,2025-04-16 00:00:00,0,S,,BS2,S
6620,2025-04-09 00:00:00,2025-04-18 00:00:00,5850,0,56,Serviços tomados,5850,2025-04-17 00:00:00,0,S,Adiantado 5k em 10/04,BS2,S
6621,2025-04-09 00:00:00,2025-04-18 00:00:00,9360,0,56,Serviços tomados,9360,2025-04-17 00:00:00,0,S,,BS2,S
6622,2025-04-09 00:00:00,2025-04-18 00:00:00,6760,0,63,Serviços tomados,6760,2025-04-17 00:00:00,0,S,,BS2,S
6623,2025-04-09 00:00:00,2025-04-18 00:00:00,585,0,64,Serviços tomados,585,2025-04-16 00:00:00,0,S,,CONTABILIZEI,S
6624,2025-04-09 00:00:00,2025-04-18 00:00:00,4940,0,66,Serviços tomados,4940,2025-04-16 00:00:00,0,S,,BS2,S
6625,2025-04-09 00:00:00,2025-04-18 00:00:00,2555,0,68,Serviços tomados,2555,2025-04-17 00:00:00,0,S,,BS2,S
6626,2025-04-09 00:00:00,2025-04-18 00:00:00,210,0,68,Serviços tomados,210,2025-04-17 00:00:00,0,S,,BS2,S
6627,2025-04-09 00:00:00,2025-04-18 00:00:00,1560,0,73,Serviços tomados,1560,2025-04-16 00:00:00,0,S,Curinga Pneus (nome Mota),BS2,
6628,2025-04-09 00:00:00,2025-04-18 00:00:00,480,0,78,Serviços tomados,480,2025-04-16 00:00:00,0,S,,BS2,
6629,2025-04-09 00:00:00,2025-04-18 00:00:00,5590,0,50081,Serviços tomados,5590,2025-04-15 00:00:00,0,S,,BS2,S
6630,2025-04-09 00:00:00,2025-04-18 00:00:00,7200,3600,60080,Serviços tomados,3600,2025-04-11 00:00:00,0,S,,BS2,
6631,2025-04-09 00:00:00,2025-04-18 00:00:00,8500,8500,60081,Serviços tomados,0,2025-04-15 00:00:00,0,S,Pago pela WorkNow,CONTABILIZEI,S
6632,2025-04-09 00:00:00,2025-04-18 00:00:00,4624,0,70093,Serviços tomados,4620,2025-04-16 00:00:00,4,S,,CONTABILIZEI,S
6634,2025-04-09 00:00:00,2025-04-18 00:00:00,3960,0,70095,Serviços tomados,3960,2025-04-15 00:00:00,0,S,Apontamentos ref. as atividades do Clever no ACT TOTVS CP Fabiano / Pg p/ Alex 15/04,BS2,S
6635,2025-04-09 00:00:00,2025-04-18 00:00:00,1092,0,60081,Serviços tomados,1092,2025-04-15 00:00:00,0,S,"13,00 sobre cada hrs do Everson Paulista e Nordeste",CONTABILIZEI,S
6636,2025-04-09 00:00:00,2025-04-18 00:00:00,936,0,60081,Serviços tomados,936,2025-04-15 00:00:00,0,S,"13,00 sobre cada hrs do Clever na TOTVS Matriz",CONTABILIZEI,S
6637,2025-04-09 00:00:00,2025-04-14 00:00:00,17000,0,60084,Serviços tomados,17000,2025-04-14 00:00:00,0,S,,CONTABILIZEI,S
6638,2025-04-09 00:00:00,2025-04-18 00:00:00,3640,0,60086,Serviços tomados,3640,2025-04-17 00:00:00,0,S,,BS2,
6641,2025-04-09 00:00:00,2025-04-18 00:00:00,16300,0,70088,Serviços tomados,16300,2025-04-15 00:00:00,0,S,,CONTABILIZEI,S
6642,2025-04-09 00:00:00,2025-04-18 00:00:00,9360,0,70089,Serviços tomados,9360,2025-04-16 00:00:00,0,S,,BS2,S
6643,2025-04-09 00:00:00,2025-04-18 00:00:00,10890,0,70091,Serviços tomados,10890,2025-04-16 00:00:00,0,S,,BS2,S
6644,2025-04-09 00:00:00,2025-04-18 00:00:00,7140,0,70092,Serviços tomados,7140,2025-04-17 00:00:00,0,S,Atuação do Paulo RH RM 27 hrs / 75 hrs do Denner,BS2,S
6646,2025-04-10 00:00:00,2025-04-18 00:00:00,4480,0,70094,Serviços tomados,4480,2025-04-17 00:00:00,0,S,,BS2,S
6647,2025-04-12 00:00:00,2025-04-18 00:00:00,1120,0,50081,Serviços tomados,1120,2025-04-15 00:00:00,0,S,"Ref. a 2 dias de serv.prestados em Março25 (cobrar cliente, Consultor já pago por adintamento)",BS2,S
6648,2025-04-16 00:00:00,2025-04-25 00:00:00,1597.62,0,70091,Combustível,1597.62,2025-04-29 00:00:00,0,S,,BS2,N
6649,2025-04-24 00:00:00,2025-04-24 00:00:00,1707.15,0,70091,Combustível,1707.15,2025-04-24 00:00:00,0,S,,BS2,N
6650,2025-05-06 00:00:00,2025-05-20 00:00:00,4000,4000,40,Adiantamento Prestador,4000,2025-05-06 00:00:00,-4000,S,,NUBANK,S
6651,2025-05-08 00:00:00,2025-05-20 00:00:00,4320,0,32,Serviços tomados,4320,2025-05-08 00:00:00,0,S,P/ Tania Clokin,BS2,S
6652,2025-05-08 00:00:00,2025-05-20 00:00:00,2800,0,40,Serviços tomados,,,2800,S,,BS2,S
6653,2025-05-08 00:00:00,2025-05-20 00:00:00,5600,0,40,Serviços tomados,,,5600,S,,BS2,S
6654,2025-05-08 00:00:00,2025-05-20 00:00:00,6240,0,50081,Serviços tomados,6240,2025-05-20 00:00:00,0,S,,BS2,S
6655,2025-05-08 00:00:00,2025-05-20 00:00:00,6000,0,50081,Serviços tomados,6000,2025-05-08 00:00:00,0,S,,CONTABILIZEI,S
6656,2025-05-08 00:00:00,2025-05-20 00:00:00,7500,2500,43,Serviços tomados,7500,2025-05-08 00:00:00,5000,S,"Pago 5k, desconto de 2500,00 ref. a adiantamentos",CONTABILIZEI,S
6657,2025-05-08 00:00:00,2025-05-20 00:00:00,1920,0,34,Serviços tomados,1920,2025-05-19 00:00:00,0,S,atividades do Arcajo Chiari p/ Diego TBC Triangulo,BS2,S
6658,2025-05-08 00:00:00,2025-05-20 00:00:00,1722.5,0,45,Serviços tomados,1722.5,2025-05-20 00:00:00,0,S,,BS2,S
6659,2025-05-08 00:00:00,2025-05-20 00:00:00,8710,0,45,Serviços tomados,8710,2025-05-20 00:00:00,0,S,,BS2,S
6660,2025-05-08 00:00:00,2025-05-20 00:00:00,980,0,48,Serviços tomados,980,2025-05-19 00:00:00,0,S,,BS2,S
6661,2025-05-08 00:00:00,2025-05-20 00:00:00,10640,0,51,Serviços tomados,10640,2025-05-13 00:00:00,0,S,,BS2,S
6662,2025-05-08 00:00:00,2025-05-20 00:00:00,11620,0,55,Serviços tomados,11620,2025-05-19 00:00:00,0,S,,BS2,S
6663,2025-05-08 00:00:00,2025-05-20 00:00:00,10660,0,56,Serviços tomados,10660,2025-05-19 00:00:00,0,S,,BS2,S
6664,2025-05-08 00:00:00,2025-05-20 00:00:00,9880,0,63,Serviços tomados,9880,2025-05-19 00:00:00,0,S,,BS2,S
6665,2025-05-08 00:00:00,2025-05-20 00:00:00,130,0,64,Serviços tomados,130,2025-05-19 00:00:00,0,S,,NUBANK,S
6666,2025-05-08 00:00:00,2025-05-20 00:00:00,420,0,68,Serviços tomados,420,2025-06-23 00:00:00,0,S,,BS2,S
6667,2025-05-08 00:00:00,2025-05-20 00:00:00,455,0,68,Serviços tomados,455,2025-06-23 00:00:00,0,S,,BS2,S
6668,2025-05-08 00:00:00,2025-05-20 00:00:00,2340,0,73,Serviços tomados,2340,2025-05-19 00:00:00,0,S,Desenv.Fluig 9 kit demissionais pagando 50% e receberemos apenas em 06/06,CONTABILIZEI,S
6669,2025-05-08 00:00:00,2025-05-20 00:00:00,260,0,73,Serviços tomados,260,2025-05-19 00:00:00,0,S,,CONTABILIZEI,S
6670,2025-05-08 00:00:00,2025-05-20 00:00:00,1040,0,73,Serviços tomados,1040,2025-05-19 00:00:00,0,S,,CONTABILIZEI,S
6671,2025-05-08 00:00:00,2025-05-20 00:00:00,2880,0,50080,Serviços tomados,2880,2025-05-19 00:00:00,0,S,Atividades p/ o Domingues TOTVS Paulista SP 24 em mar25 e 24 hrs em Abr25,CONTABILIZEI,S
6672,2025-05-08 00:00:00,2025-05-20 00:00:00,4320,0,60080,Serviços tomados,4320,2025-05-16 00:00:00,0,S,,BS2,S
6673,2025-05-08 00:00:00,2025-05-15 00:00:00,17000,0,60084,Serviços tomados,17000,2025-05-15 00:00:00,0,S,,CONTABILIZEI,S
6674,2025-05-08 00:00:00,2025-05-20 00:00:00,2080,0,60086,Serviços tomados,2080,2025-05-19 00:00:00,0,S,,BS2,S
6675,2025-05-08 00:00:00,2025-05-20 00:00:00,4680,0,60086,Serviços tomados,4680,2025-05-19 00:00:00,0,S,,BS2,S
6676,2025-05-08 00:00:00,2025-05-20 00:00:00,1400,0,60088,Serviços tomados,1400,2025-05-20 00:00:00,0,S,,BS2,S
6677,2025-05-08 00:00:00,2025-05-15 00:00:00,16300,0,70088,Serviços tomados,16300,2025-05-15 00:00:00,0,S,,CONTABILIZEI,S
6678,2025-05-08 00:00:00,2025-05-20 00:00:00,10400,0,70089,Serviços tomados,10400,2025-05-20 00:00:00,0,S,,BS2,S
6679,2025-05-08 00:00:00,2025-05-20 00:00:00,16470,0,70091,Serviços tomados,16470,2025-05-20 00:00:00,0,S,,BS2,S
6680,2025-05-08 00:00:00,2025-05-20 00:00:00,8330,0,70092,Serviços tomados,8330,2025-05-19 00:00:00,0,S,Dener,BS2,S
6685,2025-05-08 00:00:00,2025-05-20 00:00:00,440,0,70093,Serviços tomados,440,2025-05-19 00:00:00,0,S,Atividades Sorocaba,CONTABILIZEI,S
6686,2025-05-08 00:00:00,2025-05-20 00:00:00,1430,0,70093,Serviços tomados,1430,2025-05-19 00:00:00,0,S,Faturado avulso,CONTABILIZEI,S
6687,2025-05-08 00:00:00,2025-05-20 00:00:00,2200,0,70093,Serviços tomados,2200,2025-05-19 00:00:00,0,S,Atividades para Andreia AMS SP,BS2,S
6688,2025-05-08 00:00:00,2025-05-20 00:00:00,5280,0,70093,Serviços tomados,5280,2025-05-19 00:00:00,0,S,,BS2,S
6689,2025-05-08 00:00:00,2025-05-20 00:00:00,2210,0,60081,Serviços tomados,2210,2025-05-19 00:00:00,0,S,,BS2,S
6690,2025-05-08 00:00:00,2025-05-20 00:00:00,5600,0,70094,Serviços tomados,5600,2025-05-20 00:00:00,0,S,,BS2,S
6691,2025-05-09 00:00:00,2025-05-20 00:00:00,6510,0,66,Serviços tomados,6510,2025-05-19 00:00:00,0,S,,BS2,S
6692,2025-05-08 00:00:00,2025-05-13 00:00:00,1560.5,0,70091,Combustível,1560.5,2025-05-13 00:00:00,0,S,,BS2,N
6693,2025-05-14 00:00:00,2025-05-20 00:00:00,1551.86,0,70091,Combustível,1551.86,2025-05-19 00:00:00,0,S,,BS2,N
6694,2025-05-16 00:00:00,2025-06-20 00:00:00,3080,0,70095,Adiantamento Prestador,3080,2025-05-16 00:00:00,0,S,,CONTABILIZEI,S
6695,2025-05-16 00:00:00,2025-06-20 00:00:00,1800,0,42,Serviços tomados,1800,2025-05-16 00:00:00,0,S,,CONTABILIZEI,S
6696,2025-05-19 00:00:00,2025-05-22 00:00:00,1147.8,0,70091,Combustível,1147.8,2025-05-21 00:00:00,0,S,,BS2,N
6698,2025-05-28 00:00:00,2025-06-20 00:00:00,1000,0,43,Adiantamento Prestador,1000,2025-05-28 00:00:00,0,S,,BS2,S
6699,2025-05-30 00:00:00,2025-05-30 00:00:00,3193.69,0,70096,Combustível,3193.69,2025-05-30 00:00:00,0,S,"1.203,55 já recebido da totvs",BS2,S
6701,2025-06-02 00:00:00,2025-06-02 00:00:00,5000,0,40,Adiantamento Prestador,5000,2025-06-02 00:00:00,0,S,,BS2,S
6702,2025-06-03 00:00:00,2025-07-18 00:00:00,3500,0,70097,Adiantamento Prestador,3500,2025-06-03 00:00:00,0,S,Adiantamento p/ inicio do trabalho e compra de Note,BS2,S
6707,2025-06-06 00:00:00,2025-06-20 00:00:00,4480,0,43,Serviços tomados,4480,2025-06-06 00:00:00,0,S,,CONTABILIZEI,S
6708,2025-06-06 00:00:00,2025-06-20 00:00:00,840,0,43,Serviços tomados,840,2025-06-06 00:00:00,0,S,Diego Triangulo,CONTABILIZEI,S
6709,2025-06-06 00:00:00,2025-06-20 00:00:00,560,0,43,Serviços tomados,560,2025-06-06 00:00:00,0,S,,CONTABILIZEI,S
6710,2025-06-06 00:00:00,2025-06-20 00:00:00,4480,0,50081,Serviços tomados,4480,2025-06-06 00:00:00,0,S,,BS2,
6712,2025-06-06 00:00:00,2025-06-20 00:00:00,385,0,50081,Serviços tomados,385,2025-06-06 00:00:00,0,S,,BS2,
6713,2025-06-06 00:00:00,2025-06-20 00:00:00,1500,0,50081,Serviços tomados,1500,2025-06-06 00:00:00,0,S,,BS2,
6714,2025-06-10 00:00:00,2025-06-20 00:00:00,2047.5,0,32,Serviços tomados,2047.5,2025-06-18 00:00:00,0,S,,BS2,S
6715,2025-06-10 00:00:00,2025-06-20 00:00:00,1657.5,0,32,Serviços tomados,1657.5,2025-06-18 00:00:00,0,S,,BS2,S
6716,2025-06-10 00:00:00,2025-06-20 00:00:00,2560,0,34,Serviços tomados,2560,2025-06-17 00:00:00,0,S,,BS2,S
6717,2025-06-10 00:00:00,2025-06-20 00:00:00,3520,0,34,Serviços tomados,3520,2025-06-17 00:00:00,0,S,,BS2,S
6719,2025-06-10 00:00:00,2025-06-20 00:00:00,9155.96,5000,40,Serviços tomados,4155.96,2025-06-16 00:00:00,0,S,,CONTABILIZEI,S
6720,2025-06-10 00:00:00,2025-06-20 00:00:00,210,0,40,Serviços tomados,210,2025-06-16 00:00:00,0,S,Mariah,CONTABILIZEI,S
6721,2025-06-10 00:00:00,2025-06-20 00:00:00,4844.04,0,40,Serviços tomados,4844.04,2025-06-16 00:00:00,0,S,,BS2,S
6722,2025-06-10 00:00:00,2025-06-20 00:00:00,2800,0,40,Serviços tomados,2800,2025-06-16 00:00:00,0,S,,CONTABILIZEI,S
6723,2025-06-10 00:00:00,2025-06-20 00:00:00,100.1,0,40,Serviços tomados,100.1,2025-06-16 00:00:00,0,S,,CONTABILIZEI,S
6724,2025-06-10 00:00:00,2025-06-20 00:00:00,10400,0,45,Serviços tomados,10400,2025-06-18 00:00:00,0,S,,BS2,S
6725,2025-06-10 00:00:00,2025-06-20 00:00:00,4284,0,48,Serviços tomados,4284,2025-06-17 00:00:00,0,S,Hrs Jesus na Décio,CONTABILIZEI,
6726,2025-06-10 00:00:00,2025-06-20 00:00:00,280,0,51,Serviços tomados,280,2025-06-18 00:00:00,0,S,,BS2,S
6727,2025-06-10 00:00:00,2025-06-20 00:00:00,11200,0,51,Serviços tomados,11200,2025-06-18 00:00:00,0,S,,BS2,S
